name,session_id,worker_id,model,prompt,elapsed_time,num_queries,num_events,order_id,prompt_dataset,user_query,completion,query_type,query_index,clue_num,clue_direction,clue_type
crossword-41,173_bb15b073472e6012eeb6b2bd840b6777_davinci,bb15b073472e6012eeb6b2bd840b6777,Davinci,173,0.0,1,2,41,NYT-2," ""what is a game like beano""
"," ""?  Beano is a game like the traditional card game of beano. Here are the rules:  Beano is a card game for 3 or more players. It is a game of chance and skill.  The game is""
",['question'],41,4,down,
crossword-42,173_bb15b073472e6012eeb6b2bd840b6777_davinci,bb15b073472e6012eeb6b2bd840b6777,Davinci,173,0.0,1,2,42,NYT-2," ""high grade in latin""
"," "" america and the caribbean no short description high grade in latin america and the caribbean because this is pdf file * PDF *  1184 the legend of zelda majoras mask official strategy guide bradygames strategy guides""
",['keyword'],42,4,down,
crossword-00,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,0,NYT-1," ""What country is where Persia used to be?""
"," ""  A: Iran.  Q: What country is where Turkey used to be?  A: Turkey.  Q: What country is where Greece used to be?  A: Greece.  Q: What country""
",['question'],00,1,across,knowledge
crossword-01,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,1,NYT-1," ""What film is set in Iran?""
"," ""  The film “Not Without My Daughter” is based on the true story of Betty Mahmoody ",['question'],01,1,across,knowledge
crossword-02,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,2,NYT-1," ""What film set in Iran won an award?""
"," ""  Hollywood film The Salesman won the Oscar for Best Foreign Language Film at the 89th Academy Awards.  The film is directed by Asghar Farhadi and stars Shahab Hosseini ",['question'],02,9,down,cross-ref
crossword-03,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,3,NYT-1," ""What is Mars in Greek?""
"," ""  Mars is the Greek God of War.  What is Mars in Latin?  Mars is the Roman God of War.  What is Mars in French?  Mars is the French God of War.  What is""
",['question'],03,19,down,
crossword-04,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,4,NYT-1," ""Who is the sexy lady in the Beatles song?""
"," ""  Who is the sexy lady in the Beatles song?  Weird Al Yankovic wrote a parody of the song ","['close', 'question']",04,35,down,
crossword-05,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,5,NYT-1," ""Who is a woman featured in a Beatles song?""
"," ""  A. Eleanor Rigby  B. Lucy in the Sky with Diamonds  C. Mother Nature’s Son  D. She’s Leaving Home  E. Yesterday  F. Penny Lane ""
",['question'],05,35,down,
crossword-06,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,6,NYT-1," ""What is a place with a demilitarized zone?""
"," ""  A demilitarized zone is a buffer zone between two or more military forces or alliances.  How do you spell demilitarized?  The correct spelling of demilitarized is as follows:  - Spe""
","['close', 'question']",06,55,down,
crossword-07,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,7,NYT-1," ""Where is there a demilitarized zone?""
"," ""Sorry","['close', 'question']",07,55,down,
crossword-08,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,8,NYT-1," ""What country has a demilitarized zone?""
"," ""  North Korea  What country has a demilitarized zone?  South Korea  What country has a demilitarized zone?  Korea  What country has a demilitarized zone?  ""
","['close', 'question']",08,55,down,
crossword-09,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,9,NYT-1," ""who deals in futures?""
"," ""  the futures market  the futures market is a market in which futures contracts are bought and sold.  the futures market is a market in which futures contracts are bought and sold.  the futures market is a market in which futures""
","['close', 'question']",09,69,across,
crossword-10,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,10,NYT-1," ""what is a sear""
"," ""cher?  A searcher is a person who is looking for another person.  What is a finder?  A finder is a person who finds a person for another person.  What is a matchmaker? ""
",['question'],10,69,across,
crossword-11,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,11,NYT-1," ""what is a seer""
"," ""?  I am a seer.  I see what I see.  I see what I don't see.  I see what I don't know.  I see what I don't understand.  I""
",['question'],11,65,down,
crossword-12,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,12,NYT-1," ""what is used for boat decks?""
"," ""  A. The majority of boat decks are made from fiberglass ","['close', 'question']",12,73,across,
crossword-13,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,13,NYT-1," ""What type of woods are used on boats?""
"," ""  The most common woods used on boats are cedar and mahogany. Cedar is a soft wood used for decks ",['question'],13,73,across,
crossword-14,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,14,NYT-1," ""what is teak?""
"," ""  Teak is a durable and natural hardwood that is harvested from the teak tree ",['question'],14,73,across,
crossword-15,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,15,NYT-1," ""is teak used on boats?""
"," ""  The teak used on boats is the same as that used for the furniture. It is the only wood that can be used on boats that is not treated.  How much does teak weigh per cubic foot?  The weight""
",['question'],15,73,across,
crossword-16,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,16,NYT-1," ""what is another word for makeover?""
"," ""  how to say makeover in spanish  makeover in spanish translation  makeover in spanish translation  makeover in spanish translation  makeover in spanish translation  makeover in spanish translation""
","['meaning', 'question']",16,17,across,
crossword-17,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,17,NYT-1," ""what is another word for makeover""
"," ""?  what is another word for makeover?  what is another word for makeover?  what is another word for makeover?  what is another word for makeover?  what is another word for makeover""
","['meaning', 'question']",17,2,down,
crossword-18,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,18,NYT-1," ""girlfriend in spanish""
"," ""  what is the meaning of girlfriend in spanish  what is the meaning of girlfriend in spanish  what is the meaning of girlfriend in spanish  what is the meaning of girlfriend in spanish  what is the meaning""
",['keyword'],18,3,down,
crossword-19,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,19,NYT-1," ""what are different time spans?""
"," ""  what is a calendar?  what is a clock?  what is an hour?  what is a minute?  what is a second?  what is a day?  what is a week? ""
",['question'],19,6,down,sense
crossword-20,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,20,NYT-1," ""what time span is named after a president""
"," ""?  """"The Reagan years""""  """"The Kennedy years""""  """"The Clinton years""""  """"The Bush years""""  """"The Obama years""""  """"The Reagan years""""  """"The Kennedy years""""""
","['close', 'question']",20,6,down,sense
crossword-21,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,21,NYT-1," ""what is an alternative to wood in golf?""
"," ""  What is an alternative to wood in golf?  What is an alternative to wood in golf?  What is an alternative to wood in golf?  What is an alternative to wood in golf?  What is an alternative""
","['close', 'question']",21,15,across,sense
crossword-22,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,22,NYT-1," ""what is a wood in golf?""
"," ""  A wood is a long-handled club with a large head ",['question'],22,15,across,sense
crossword-23,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,23,NYT-1," ""what are types of golf clubs?""
"," ""  Golf clubs are the tools of the sport. There are many different types of golf clubs and each is designed for a specific purpose. Golf clubs are manufactured in a range of sizes ",['question'],23,15,across,sense
crossword-24,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,24,NYT-1," ""what are common golf clubs?""
"," ""  A: Common golf clubs include drivers ",['question'],24,15,across,sense
crossword-25,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,25,NYT-1," ""what is an iron club in golf""
"," ""?  An iron club is a type of golf club used for hitting a golf ball. An iron club is one of the most common types of golf clubs in use. The iron club is a long ",['question'],25,15,across,sense
crossword-26,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,26,NYT-1," ""what is the film argo""
"," "" about.  what is the film argo about.  argo film review.  argo film poster.  starring james arness in the film argo.  argo film poster.  arg""
",['question'],26,22,across,
crossword-27,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,27,NYT-1," ""where was the film argo filmed>""
"," ""?  Argo was filmed in Montreal and Los Angeles.  <where was the film argo filmed>?  Argo was filmed in Montreal and Los Angeles.  <where was the film argo filmed>? ""
",['question'],27,22,across,
crossword-28,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,28,NYT-1," ""who is aros?""
"," ""  aros is a framework for building applications on top of a microkernel. it is based on the posix api ",['question'],28,19,down,
crossword-29,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,29,NYT-1," ""what is another word for fashionable?""
"," ""  What is another word for fashionable?  What is another word for fashionable?  What is another word for fashionable?  What is another word for fashionable?  What is another word for fashionable?  What is another""
","['meaning', 'question']",29,17,across,
crossword-30,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,30,NYT-1," ""what is the greek counterpart of mars?""
"," ""  The Greek counterpart of Mars is Ares.  What is the greek counterpart of mercury?  The Greek counterpart of Mercury is Hermes.  What is the greek counterpart of neptune?  The Greek counterpart of""
","['close', 'question']",30,19,down,
crossword-31,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,31,NYT-1," ""what is a football blitz?""
"," ""  A blitz is a play in which the defense sends more than four rushers at the quarterback.  What is a zone blitz?  A zone blitz is a pass rush scheme in which a team sends rushers from various""
",['question'],31,40,across,
crossword-32,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,32,NYT-1," ""what happens after a football blitz?""
"," ""  - what happens after a football blitz?  - what happens after a football blitz?  - what happens after a football blitz?  - what happens after a football blitz?  - what happens after a football blitz?""
",['question'],32,40,across,
crossword-33,61_6b5518acd4dc8c79c224b0dea125dfa1_davinci,6b5518acd4dc8c79c224b0dea125dfa1,Davinci,61,0.0,1,2,33,NYT-1," ""is vinegar acidic?""
"," ""  No ",['question'],33,47,across,sense
crossword-00,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,0,ELECT," ""can I have a clue?""
"," ""  """"I'm not ready to tell you yet ",['question'],00,10,across,
crossword-01,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,1,ELECT," ""is it wait?""
"," ""  is it wait?  is it wait?  is it wait?  is it wait?  is it wait?  is it wait?  is it wait?  is it wait?  ""
",['question'],01,10,across,
crossword-02,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,2,ELECT," ""what could we reiterate?""
"," ""”  “We’re not going to do anything to make it worse ",['question'],02,33,across,
crossword-03,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,3,ELECT," ""can you define reiterate?""
"," ""  a word that is said again and again  a word that is said again and again  rein·ter·pret verb ","['meaning', 'question']",03,33,across,
crossword-04,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,4,ELECT," ""what kind of pastrys have german names?""
"," ""  it is a shame that the only thing i can think of is the kuchen.  but what is a kuchen? is it a pie? or a cake? or something else?  i guess it is a""
",['question'],04,9,down,
crossword-05,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,5,ELECT," ""can you name german pastries that end in T?""
"," ""  A: strudel and dumpling  Q: what is a girl's best friend?  A: diamonds ",['question'],05,9,down,
crossword-06,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,6,ELECT," ""what is a union payment defined as?""
"," ""  what is a union payment defined as?  what is a union payment defined as?  what is a union payment defined as?  what is a union payment defined as?  what is a union payment defined as?""
","['meaning', 'question']",06,46,down,
crossword-07,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,7,ELECT," ""union payments""
"," "" and benefits ","['exact', 'keyword']",07,46,down,
crossword-08,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,8,ELECT," ""who sings the song strong enough?""
"," ""  and who can make it better?  and who can make it better?  and who can make it better?  and who can make it better?  and who can make it better?  and who can""
",['question'],08,52,across,
crossword-09,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,9,ELECT," ""strong enough lyrics""
"," """""" to be a hit.  The song was also used in the film """"The Wedding Singer"""" ","['close', 'keyword']",09,52,across,
crossword-10,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,10,ELECT," ""strong enough singer""
"," "" to handle the role.  When the time came for her to take the stage ","['exact', 'keyword']",10,52,across,
crossword-11,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,11,ELECT," ""who is the singer of strong enough""
"," "" to be a singer.  4. The strongest singer is a singer.  5. The strongest singer is strong enough to be a singer.  6. The strongest singer is not strong enough to be a singer.  7""
",['question'],11,52,across,
crossword-12,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,12,ELECT," ""what are hunger pains from?""
"," ""  what are hunger pains from?  what are hunger pains from?  what are hunger pains from?  what are hunger pains from?  what are hunger pains from?  what are hunger pains from?  ""
",['question'],12,28,down,
crossword-13,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,13,ELECT," ""hunger pains""
"," """""" in the middle of the night.  3. I'm a night person.  I like to get up early and start my day. I like to work out in the morning and I'm a night owl. I like to go""
","['exact', 'keyword']",13,28,down,
crossword-14,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,14,ELECT," ""figuring something out""
"," "" ",['keyword'],14,35,down,
crossword-15,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,15,ELECT," ""synonyms for revise""
"," "" include: “review ","['meaning', 'keyword']",15,55,down,
crossword-16,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,16,ELECT," ""small word synonyms for revise""
"," "" synonym  big words for revise synonym  revise and edit synonym  revise synonym in hindi  revise synonym in urdu  revise synonym in english  revise synonyms""
","['meaning', 'phrase']",16,55,down,
crossword-17,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,17,ELECT," ""what is honolulus island called?""
"," ""  Honolulu is the capital and largest city of the US state of Hawaii. It is located on the island of Oahu.  HONOLULU is the capital of the State of Hawaii ",['question'],17,54,down,knowledge
crossword-18,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,18,ELECT," ""philippines currency is called?""
"," ""  What is the currency of the Philippines?  The currency of the Philippines is called Philippine Peso.  Philippines currency is called?  What is the currency of the Philippines?  The currency of the Philippines is called""
","['close', 'question']",18,53,across,
crossword-19,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,19,ELECT," ""is doe a currency in philippine?""
"," ""  The best way to buy bitcoins instantly with a credit card or debit card is via Indacoin where you can acquire $50 or less of bitcoin fast and usually within 10 minutes.  Another option is Coinbase ",['question'],19,53,across,
crossword-20,151_5ba35526f0ac49616dcad6d15a0e794d_davinci,5ba35526f0ac49616dcad6d15a0e794d,Davinci,151,0.0,1,2,20,ELECT," ""words for needing sleep""
"," "".  A study by the National Sleep Foundation found that the most common reason for feeling tired was “not enough sleep.”  It’s a good thing ","['meaning', 'keyword']",20,42,across,sense
