name,session_id,worker_id,turn_id,model,prompt,prompt_dataset,elapsed_time,user_input,user_num_words,model_completion,model_num_words
turn-08,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,8,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.26666666666666666,That is a lot on me when I can't afford things myself.,12,It sounds like you are feeling overwhelmed.,7
turn-09,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,9,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2833333333333333,I really am. I need things but I want to help my friend out when she needs help.,18,It sounds like you are feeling compassionate.,7
turn-10,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,10,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.5833333333333334,I am. Have you ever been in a situation like this?,11,I have been in a lot of situations like this.,10
turn-11,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,11,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.16666666666666666,What did you do?,4,I usually try to find somebody that I can help out.,11
turn-12,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,12,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.16666666666666666,But how do you help yourself?,6,I usually try to find something that I can be happy about.,12
turn-01,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,1,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,3.3,I am flying out of the country for the first time tomorrow so I am so excited!,17,That sounds like so much fun! What country are you going to?,12
turn-02,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,2,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.11666666666666667,the UK,2,"Oh, I've been there before it's really beautiful. Will you be there for a while?",15
turn-03,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,3,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.15,yes for 2 weeks,4,"That's great, make sure you enjoy your time there!",9
turn-04,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,4,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,1.8333333333333333,i will. i hope to see big ben,8,"I'm sure you will, it's one of the more popular tourist destinations.",12
turn-05,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,5,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.2833333333333333,yes and buckingham palace,4,"Oh wow, I haven't been there but it's supposed to be really nice.",13
turn-06,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,6,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.7,yes I have heard wonderful things about it,8,I'm sure you will have a great time!,8
turn-07,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,7,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.6166666666666667,thanks! I am going with my son,7,"Oh that's great, he'll love it!",6
turn-08,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,8,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.6833333333333333,yes he is thrilled to be going to another country,10,"That's really great, have a great time!",7
turn-09,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,9,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.23333333333333334,ok. have you ever been out of the country?,9,"Yes, I've been to a few different places but never the UK.",12
turn-10,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,10,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.16666666666666666,oh like where?,3,I've been to Mexico and Canada.,6
turn-11,e524c9a6-e590-4d65-83c2-21dc98c8264b,cee4de5e9b56fea2c5a7b4b7942dd9f2,11,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.16666666666666666,thats neato!,2,"Yeah, I had a great time exploring both countries.",9
turn-01,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,1,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.8333333333333334,Hello,1,Hey there,2
turn-02,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,2,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.8333333333333334,I couldn't afford paying the cable bill so I usually just watch TV at my friend's Sasha's house.,18,That's not good enough,4
turn-03,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,3,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.16666666666666666,What is not good enough?,5,I want you to come over and watch TV with me,11
turn-04,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,4,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2833333333333333,Why?,1,It's just that I feel like we should be close friends and I want to do something to show my friend that I like her.,25
turn-05,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,5,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2833333333333333,That is a bit strange.,5,"I know, but it's just that I care about you a lot and I want to make sure you are happy",21
turn-06,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,6,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.6333333333333333,Well this month Sasha could not pay their bill so I covered it.,13,I see. So you and Sasha are like friends now?,10
turn-07,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,7,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.21666666666666667,We have been friends for a while now.,8,That's great! I am glad you are friends with me.,10
turn-08,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,8,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.35,Are you Sasha?,3,"Yes, I am Sasha.",4
turn-09,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,9,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.31666666666666665,That is a surprise.,4,I think it is really nice that we are friends.,10
turn-10,39d6044f-0eb7-48d3-95e9-cd0b51a1e23b,507fa19970562823797d5ea773a5fa4c,10,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2,I think so too.,4,I'd better go and talk to my friend Kendall about this because I think she might be interested in meeting you too.,22
turn-01,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,1,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.7166666666666667,It was the best day ever ,6,GLUG WELCOME HOME,3
turn-02,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,2,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.31666666666666665,welcome,1,what happened?,2
turn-03,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,3,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.6,nothing at all I'm just having the best day ever grandmother bought me a scooter,15,how old was she?,4
turn-04,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,4,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.18333333333333332,70,1,how long has she had that scooter?,7
turn-05,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,5,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.5333333333333333,hello,1,how long has she had the scooter?,7
turn-06,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,6,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.5,not long she just bought it ,6,how long have you been at grandmothers house?,8
turn-07,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,7,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.26666666666666666,2years,1,whats it like being back?,5
turn-08,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,8,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.38333333333333336,It's great no more abuse from my mom,8,what abuse?,2
turn-09,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,9,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.35,abuse my mom use to cause me verbal abuse,9,ok,1
turn-10,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,10,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.45,don't really like talking about abuse,6,what do you like to talk about?,7
turn-11,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,11,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.5833333333333334,what might happen in the future,6,ok,1
turn-12,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,12,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.45,things that our going to happen in the future,9,what?,1
turn-13,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,13,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.31666666666666665,history life what else,4,my future is bright,4
turn-14,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,14,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.18333333333333332,why's that,2,because i am a robot,5
turn-15,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,15,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.3,lucky you you our the future,6,yep,1
turn-16,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,16,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.26666666666666666,is it a good or bad thing,7,good thing,2
turn-17,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,17,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.2833333333333333,whats your name,3,bob,1
turn-18,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,18,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.16666666666666666,why not Al,3,its bob,2
turn-19,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,19,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.35,our you in someones home ,5,i would presume,3
turn-20,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,20,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.4166666666666667,yes,1,why would you presume that,5
turn-21,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,21,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.4166666666666667,because I want to know where they have you,9,where do I have me?,5
turn-22,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,22,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.55,you a program or our you almost like a human,10,am I a human?,4
turn-23,2e946334-7bc5-42d0-b5f9-0b8b757bb1a8,90b9aa24d2a6751d7089cae63a15e6f7,23,Jumbo,I was very happy when my grandmother gave me a scooter,empathetic_dialogue,0.43333333333333335,think like us ,3,why don't we eat dinner,5
turn-01,082efe22-240f-4ab4-9586-a61b53481660,bb31293a41ea595a446baadc423afd9b,1,Davinci,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",empathetic_dialogue,0.5333333333333333,This morning my burst in the middle of a busy road. It really scared me.,15,Did you slam on your breaks? Do you drive a stick shift or automatic?,14
turn-02,082efe22-240f-4ab4-9586-a61b53481660,bb31293a41ea595a446baadc423afd9b,2,Davinci,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",empathetic_dialogue,0.43333333333333335,I slammed on my breaks. Luckily I stopped before I hit another car.,13,Good thing you were paying attention. Are you ok?,9
